generation_project,timestamp,DispatchEmissions_tCO2_per_typical_yr,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,gen_dbid,gen_energy_source,gen_load_zone,gen_tech,period,tp_weight_in_year_hrs
Blue_Wing_1_Solar,2018010100,0.0,7.6,5.548,1997.28,Blue_Wing_1_Solar,Solar,South,Solar_PV,2018,730
Sandow_U5,2018010106,0.0,0.0,0.0,0.0,Sandow_U5,Coal-Lig,South,Coal-Lig_ST,2018,730
Mountain_Creek_7,2018010104,0.0,0.0,0.0,0.0,Mountain_Creek_7,NG,Northeast,NG_ST,2018,730
Panhandle_Wind_1_U2,2018010110,0.0,109.2,79.716,0.0,Panhandle_Wind_1_U2,Wind,West,Wind_WT,2018,730
Spinning_Spur_Wind_Two,2018010103,0.0,161.0,117.53,0.0,Spinning_Spur_Wind_Two,Wind,West,Wind_WT,2018,730
Pearsall_IC_Engine_Plant_A,2018010111,0.0,0.0,0.0,0.0,Pearsall_IC_Engine_Plant_A,NG,South,NG_IC,2018,730
Buffalo_Gap_Wind_Farm_3,2018010103,0.0,170.2,124.246,0.0,Buffalo_Gap_Wind_Farm_3,Wind,West,Wind_WT,2018,730
Morgan_Creek_2,2018010105,0.0,0.0,0.0,0.0,Morgan_Creek_2,NG,West,NG_OCGT,2018,730
Ector_County_Energy,2018010106,0.0,0.0,0.0,0.0,Ector_County_Energy,NG,West,NG_OCGT,2018,730
Dansby_3,2018010110,0.0,0.0,0.0,0.0,Dansby_3,NG,Northeast,NG_OCGT,2018,730
Morgan_Creek_3,2018010109,0.0,0.0,0.0,0.0,Morgan_Creek_3,NG,West,NG_OCGT,2018,730
Loraine_Windpark_II,2018010109,0.0,51.0,37.23,0.0,Loraine_Windpark_II,Wind,West,Wind_WT,2018,730
Green_Mountain_Wind_(Brazos)_U1,2018010106,0.0,99.0,72.27,0.0,Green_Mountain_Wind_(Brazos)_U1,Wind,West,Wind_WT,2018,730
Mountain_Creek_7,2018010107,0.0,0.0,0.0,0.0,Mountain_Creek_7,NG,Northeast,NG_ST,2018,730
Javelina_Wind_Energy,2018010107,0.0,250.0,182.5,0.0,Javelina_Wind_Energy,Wind,South,Wind_WT,2018,730
Graham_1,2018010104,0.0,0.0,0.0,0.0,Graham_1,NG,West,NG_ST,2018,730
Oyster_Creek_Unit_VIII,2018010109,246904.697391,404.5,295.285,1396698.05,Oyster_Creek_Unit_VIII,NG,Coastal,NG_CCGT-CHP,2018,730
Fayette_Power_Project_3,2018010110,0.0,0.0,0.0,0.0,Fayette_Power_Project_3,Coal-Sub,South,Coal-Sub_ST,2018,730
Lamar_Power_Project_1,2018010106,0.0,0.0,0.0,0.0,Lamar_Power_Project_1,NG,Northeast,NG_CCGT,2018,730
Pearsall_3,2018010106,16461.8704145,20.0,14.6,69058.0,Pearsall_3,NG,South,NG_ST,2018,730
Oak_Grove_SES_Unit_1,2018010105,0.0,0.0,0.0,0.0,Oak_Grove_SES_Unit_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Shannon_Wind,2018010104,0.0,200.0,146.0,0.0,Shannon_Wind,Wind,West,Wind_WT,2018,730
Cedar_Bayou_4,2018010102,201437.873,504.0,367.92,1740261.6,Cedar_Bayou_4,NG,Coastal,NG_CCGT,2018,730
OCI_Alamo_2-St._Hedwig_Solar,2018010101,0.0,4.4,3.212,1156.32,OCI_Alamo_2-St._Hedwig_Solar,Solar,South,Solar_PV,2018,730
Bull_Creek_Wind_Plant_U2,2018010100,0.0,90.0,65.7,0.0,Bull_Creek_Wind_Plant_U2,Wind,West,Wind_WT,2018,730
Limestone_2,2018010110,0.0,0.0,0.0,0.0,Limestone_2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Mountain_Creek_8,2018010100,0.0,0.0,0.0,0.0,Mountain_Creek_8,NG,Northeast,NG_ST,2018,730
Deer_Park_Energy_Center_1,2018010108,395186.467636,1152.0,840.96,3977740.8,Deer_Park_Energy_Center_1,NG,Coastal,NG_CCGT-CHP,2018,730
Green_Pastures_Wind_1,2018010102,0.0,150.0,109.5,0.0,Green_Pastures_Wind_1,Wind,West,Wind_WT,2018,730
King_Mountain_Wind_NW,2018010107,0.0,79.3,57.889,0.0,King_Mountain_Wind_NW,Wind,West,Wind_WT,2018,730
Sweetwater_Wind_2B,2018010108,0.0,86.60503,63.2216719,0.0,Sweetwater_Wind_2B,Wind,West,Wind_WT,2018,730
Notrees_Battery_Facility,2018010108,0.0,36.0,26.28,0.0,Notrees_Battery_Facility,Storage,West,Storage_BATT,2018,730
T_H_Wharton_GT_56,2018010100,0.0,0.0,0.0,0.0,T_H_Wharton_GT_56,NG,Coastal,NG_OCGT,2018,730
Dallas-Fort_Worth_Area_LFG,2018010102,0.0,0.0,0.0,0.0,Dallas-Fort_Worth_Area_LFG,Biogas,Northeast,Biogas_IC,2018,730
Sweeny_Cogen_Facility,2018010104,22786.1496139,44.601273,32.55892929,154003.735542,Sweeny_Cogen_Facility,NG,Coastal,NG_OCGT-CHP,2018,730
Panda_Temple_II_CTG1,2018010111,0.0,0.0,0.0,0.0,Panda_Temple_II_CTG1,NG,Northeast,NG_CCGT,2018,730
San_Jacinto_SES_CTG_2,2018010111,62380.0707777,81.0,59.13,279684.9,San_Jacinto_SES_CTG_2,NG,Coastal,NG_OCGT,2018,730
Sam_Rayburn_10,2018010110,0.0,0.0,0.0,0.0,Sam_Rayburn_10,NG,South,NG_CCGT,2018,730
Magic_Valley_Wind_(Redfish)_1B,2018010102,0.0,103.5,75.555,0.0,Magic_Valley_Wind_(Redfish)_1B,Wind-C,South,Wind-C_WT,2018,730
Decker_Creek_2,2018010100,255703.7431,420.0,306.6,1450218.0,Decker_Creek_2,NG,South,NG_ST,2018,730
Winchester_Power_Park_4,2018010103,0.0,0.0,0.0,0.0,Winchester_Power_Park_4,NG,South,NG_OCGT,2018,730
Permian_Basin_2,2018010100,0.0,0.0,0.0,0.0,Permian_Basin_2,NG,West,NG_OCGT,2018,730
Horse_Hollow_Wind_2,2018010107,0.0,158.0,115.34,0.0,Horse_Hollow_Wind_2,Wind,West,Wind_WT,2018,730
Blue_Wing_1_Solar,2018010109,0.0,7.6,5.548,1997.28,Blue_Wing_1_Solar,Solar,South,Solar_PV,2018,730
Panhandle_Wind_1_U2,2018010103,0.0,109.2,79.716,0.0,Panhandle_Wind_1_U2,Wind,West,Wind_WT,2018,730
Pearsall_IC_Engine_Plant_D,2018010104,28113.362386,50.6,36.938,174716.74,Pearsall_IC_Engine_Plant_D,NG,South,NG_IC,2018,730
Capricorn_Ridge_Wind_1,2018010104,0.0,214.5,156.585,0.0,Capricorn_Ridge_Wind_1,Wind,West,Wind_WT,2018,730
Stephens_Ranch_Wind_1,2018010105,0.0,211.2,154.176,0.0,Stephens_Ranch_Wind_1,Wind,West,Wind_WT,2018,730
Rio_Nogales_1,2018010106,358715.790334,785.0,573.05,2710526.5,Rio_Nogales_1,NG,South,NG_CCGT,2018,730
Capricorn_Ridge_Wind_2,2018010107,0.0,186.0,135.78,0.0,Capricorn_Ridge_Wind_2,Wind,West,Wind_WT,2018,730
Blue_Summit_Wind_6,2018010111,0.0,126.4,92.272,0.0,Blue_Summit_Wind_6,Wind,West,Wind_WT,2018,730
Decker_Creek_2,2018010104,255703.7431,420.0,306.6,1450218.0,Decker_Creek_2,NG,South,NG_ST,2018,730
W_A_Parish_3,2018010107,0.0,0.0,0.0,0.0,W_A_Parish_3,NG,Coastal,NG_ST,2018,730
V_H_Braunig_7,2018010104,0.0,0.0,0.0,0.0,V_H_Braunig_7,NG,South,NG_OCGT,2018,730
Nacogdoches_Power,2018010107,0.0,0.0,0.0,0.0,Nacogdoches_Power,Biomass,Northeast,Biomass_ST,2018,730
Graham_1,2018010111,0.0,0.0,0.0,0.0,Graham_1,NG,West,NG_ST,2018,730
Downie_Ranch_Solar_(OCI_Alamo_5),2018010102,0.0,95.0,69.35,24966.0,Downie_Ranch_Solar_(OCI_Alamo_5),Solar,South,Solar_PV,2018,730
Cedar_Bayou_1,2018010104,434088.433774,745.0,543.85,2572410.5,Cedar_Bayou_1,NG,Coastal,NG_ST,2018,730
Penascal_Wind_3,2018010108,0.0,100.8,73.584,0.0,Penascal_Wind_3,Wind-C,South,Wind-C_WT,2018,730
Oak_Grove_SES_Unit_1,2018010100,0.0,0.0,0.0,0.0,Oak_Grove_SES_Unit_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
T_H_Wharton_GT_54,2018010108,0.0,0.0,0.0,0.0,T_H_Wharton_GT_54,NG,Coastal,NG_OCGT,2018,730
Notrees_Wind_Farm_1,2018010100,0.0,92.6,67.598,0.0,Notrees_Wind_Farm_1,Wind,West,Wind_WT,2018,730
Sim_Gideon_1,2018010102,0.0,0.0,0.0,0.0,Sim_Gideon_1,NG,South,NG_ST,2018,730
Dallas-Fort_Worth_Area_LFG,2018010100,0.0,0.0,0.0,0.0,Dallas-Fort_Worth_Area_LFG,Biogas,Northeast,Biogas_IC,2018,730
Papalote_Creek_Wind_Farm,2018010109,0.0,179.9,131.327,0.0,Papalote_Creek_Wind_Farm,Wind-C,South,Wind-C_WT,2018,730
South_Texas_U2,2018010108,0.0,1295.0,945.35,1257315.5,South_Texas_U2,Uranium,South,Uranium_ST,2018,730
Sweetwater_Wind_2B,2018010103,0.0,0.0,0.0,0.0,Sweetwater_Wind_2B,Wind,West,Wind_WT,2018,730
Sim_Gideon_3,2018010105,0.0,0.0,0.0,0.0,Sim_Gideon_3,NG,South,NG_ST,2018,730
Green_Pastures_Wind_1,2018010107,0.0,150.0,109.5,0.0,Green_Pastures_Wind_1,Wind,West,Wind_WT,2018,730
R_W_Miller_1,2018010105,0.0,0.0,0.0,0.0,R_W_Miller_1,NG,Northeast,NG_ST,2018,730
Longhorn_Wind_North_U2,2018010110,0.0,100.0,73.0,0.0,Longhorn_Wind_North_U2,Wind,West,Wind_WT,2018,730
Logan's_Gap_Wind_I_U2,2018010105,0.0,106.3,77.599,0.0,Logan's_Gap_Wind_I_U2,Wind,Northeast,Wind_WT,2018,730
Quail_Run_Energy_1,2018010100,0.0,0.0,0.0,0.0,Quail_Run_Energy_1,NG,West,NG_CCGT,2018,730
Sweeny_Cogen_Facility,2018010101,186903.79643,365.842733,267.06519509,1263218.37278,Sweeny_Cogen_Facility,NG,Coastal,NG_OCGT-CHP,2018,730
Panda_Temple_II_CTG1,2018010104,0.0,0.0,0.0,0.0,Panda_Temple_II_CTG1,NG,Northeast,NG_CCGT,2018,730
R_W_Miller_4,2018010107,0.0,0.0,0.0,0.0,R_W_Miller_4,NG,Northeast,NG_OCGT,2018,730
WKN_Mozart_Wind,2018010101,0.0,0.0,0.0,0.0,WKN_Mozart_Wind,Wind,West,Wind_WT,2018,730
Magic_Valley_Wind_(Redfish)_1B,2018010103,0.0,103.5,75.555,0.0,Magic_Valley_Wind_(Redfish)_1B,Wind-C,South,Wind-C_WT,2018,730
W_A_Parish_7,2018010110,0.0,0.0,0.0,0.0,W_A_Parish_7,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
Sand_Hill_Energy_Center_GT_7,2018010103,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_7,NG,South,NG_OCGT,2018,730
Green_Power_2,2018010102,0.0,0.0,0.0,0.0,Green_Power_2,NG,Coastal,NG_CCGT-CHP,2018,730
King_Mountain_Wind_NE,2018010101,0.0,79.3,57.889,0.0,King_Mountain_Wind_NE,Wind,West,Wind_WT,2018,730
Pasadena_Cogeneration,2018010105,318868.717562,743.6,542.828,2567576.44,Pasadena_Cogeneration,NG,Coastal,NG_CCGT-CHP,2018,730
Winchester_Power_Park_3,2018010109,0.0,0.0,0.0,0.0,Winchester_Power_Park_3,NG,South,NG_OCGT,2018,730
Greenville_Powerlane_IC3,2018010104,0.0,0.0,0.0,0.0,Greenville_Powerlane_IC3,NG,Northeast,NG_IC,2018,730
Sweetwater_Wind_4-4A,2018010104,0.0,0.0,0.0,0.0,Sweetwater_Wind_4-4A,Wind,West,Wind_WT,2018,730
Tenaska_Frontier_Station,2018010108,0.0,0.0,0.0,0.0,Tenaska_Frontier_Station,NG,Coastal,NG_CCGT,2018,730
W_A_Parish_3,2018010110,0.0,0.0,0.0,0.0,W_A_Parish_3,NG,Coastal,NG_ST,2018,730
Stephens_Ranch_Wind_2,2018010109,0.0,119.66774,87.3574502,0.0,Stephens_Ranch_Wind_2,Wind,West,Wind_WT,2018,730
Odessa_Ector_Generating_Station_1,2018010110,0.0,0.0,0.0,0.0,Odessa_Ector_Generating_Station_1,NG,West,NG_CCGT,2018,730
Spinning_Spur_3_Wind_2,2018010100,0.0,98.0,71.54,0.0,Spinning_Spur_3_Wind_2,Wind,West,Wind_WT,2018,730
Blue_Summit_Wind_6,2018010106,0.0,126.4,92.272,0.0,Blue_Summit_Wind_6,Wind,West,Wind_WT,2018,730
Green_Mountain_Wind_(Brazos)_U1,2018010108,0.0,99.0,72.27,0.0,Green_Mountain_Wind_(Brazos)_U1,Wind,West,Wind_WT,2018,730
Colorado_Bend_Energy_Center_2,2018010101,98038.1299855,235.0,171.55,811431.5,Colorado_Bend_Energy_Center_2,NG,Coastal,NG_CCGT,2018,730
W_A_Parish_4,2018010108,0.0,0.0,0.0,0.0,W_A_Parish_4,NG,Coastal,NG_ST,2018,730
Oklaunion_1,2018010108,0.0,0.0,0.0,0.0,Oklaunion_1,Coal-Sub,West,Coal-Sub_ST,2018,730
Powerlane_Plant_2,2018010101,0.0,0.0,0.0,0.0,Powerlane_Plant_2,NG,Northeast,NG_ST,2018,730
Sherbino_1_Wind,2018010101,0.0,150.0,109.5,0.0,Sherbino_1_Wind,Wind,West,Wind_WT,2018,730
Downie_Ranch_Solar_(OCI_Alamo_5),2018010111,0.0,95.0,69.35,24966.0,Downie_Ranch_Solar_(OCI_Alamo_5),Solar,South,Solar_PV,2018,730
Sam_Rayburn_GT_1,2018010100,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_1,NG,South,NG_OCGT,2018,730
Miami_Wind_G2,2018010111,0.0,144.3,105.339,0.0,Miami_Wind_G2,Wind,West,Wind_WT,2018,730
Powerlane_Plant_2,2018010107,0.0,0.0,0.0,0.0,Powerlane_Plant_2,NG,Northeast,NG_ST,2018,730
Lamar_Power_Project_1,2018010108,0.0,0.0,0.0,0.0,Lamar_Power_Project_1,NG,Northeast,NG_CCGT,2018,730
Cameron_Wind,2018010101,0.0,165.0,120.45,0.0,Cameron_Wind,Wind-C,South,Wind-C_WT,2018,730
Penascal_Wind_3,2018010101,0.0,100.8,73.584,0.0,Penascal_Wind_3,Wind-C,South,Wind-C_WT,2018,730
Oak_Grove_SES_Unit_1,2018010107,0.0,0.0,0.0,0.0,Oak_Grove_SES_Unit_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Notrees_Wind_Farm_2,2018010110,0.0,60.0,43.8,0.0,Notrees_Wind_Farm_2,Wind,West,Wind_WT,2018,730
Bosque_County_CC_1,2018010108,0.0,0.0,0.0,0.0,Bosque_County_CC_1,NG,Northeast,NG_CCGT,2018,730
Notrees_Wind_Farm_1,2018010105,0.0,92.6,67.598,0.0,Notrees_Wind_Farm_1,Wind,West,Wind_WT,2018,730
Sim_Gideon_1,2018010109,0.0,0.0,0.0,0.0,Sim_Gideon_1,NG,South,NG_ST,2018,730
South_Texas_U2,2018010105,0.0,1295.0,945.35,1257315.5,South_Texas_U2,Uranium,South,Uranium_ST,2018,730
Roscoe_Wind_Farm,2018010104,0.0,209.0,152.57,0.0,Roscoe_Wind_Farm,Wind,West,Wind_WT,2018,730
V_H_Braunig_3,2018010109,0.0,0.0,0.0,0.0,V_H_Braunig_3,NG,South,NG_ST,2018,730
Turkey_Track_Wind_Energy_Center,2018010105,0.0,0.0,0.0,0.0,Turkey_Track_Wind_Energy_Center,Wind,West,Wind_WT,2018,730
Forest_Creek_Wind_Farm,2018010106,0.0,124.2,90.666,0.0,Forest_Creek_Wind_Farm,Wind,West,Wind_WT,2018,730
Longhorn_Wind_North_U2,2018010101,0.0,100.0,73.0,0.0,Longhorn_Wind_North_U2,Wind,West,Wind_WT,2018,730
Quail_Run_Energy_1,2018010105,0.0,0.0,0.0,0.0,Quail_Run_Energy_1,NG,West,NG_CCGT,2018,730
Permian_Basin_1,2018010111,0.0,0.0,0.0,0.0,Permian_Basin_1,NG,West,NG_OCGT,2018,730
Twin_Oaks_1,2018010109,0.0,0.0,0.0,0.0,Twin_Oaks_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Buffalo_Gap_Wind_Farm_2_1,2018010107,0.0,115.5,84.315,0.0,Buffalo_Gap_Wind_Farm_2_1,Wind,West,Wind_WT,2018,730
Equistar_Corpus_Christi,2018010103,5790.03718028,12.0,8.76,41434.8,Equistar_Corpus_Christi,NG,South,NG_OCGT-CHP,2018,730
Sand_Hill_Energy_Center_GT_4,2018010107,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_4,NG,South,NG_OCGT,2018,730
WKN_Mozart_Wind,2018010108,0.0,0.0,0.0,0.0,WKN_Mozart_Wind,Wind,West,Wind_WT,2018,730
Monticello_U1,2018010100,0.0,0.0,0.0,0.0,Monticello_U1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Green_Power_2,2018010103,0.0,0.0,0.0,0.0,Green_Power_2,NG,Coastal,NG_CCGT-CHP,2018,730
South_Trent_Wind_Farm,2018010106,0.0,98.2,71.686,0.0,South_Trent_Wind_Farm,Wind,West,Wind_WT,2018,730
Midlothian_1,2018010102,0.0,0.0,0.0,0.0,Midlothian_1,NG,Northeast,NG_CCGT,2018,730
Pecos_Wind_(Woodward_1),2018010104,0.0,82.5,60.225,0.0,Pecos_Wind_(Woodward_1),Wind,West,Wind_WT,2018,730
Anacacho_Wind,2018010102,0.0,99.8,72.854,0.0,Anacacho_Wind,Wind,South,Wind_WT,2018,730
T_H_Wharton_GT_55,2018010109,0.0,0.0,0.0,0.0,T_H_Wharton_GT_55,NG,Coastal,NG_OCGT,2018,730
Pasadena_Cogeneration,2018010102,318868.717562,743.6,542.828,2567576.44,Pasadena_Cogeneration,NG,Coastal,NG_CCGT-CHP,2018,730
ExTex_La_Porte_Power_Station_AirPro_3,2018010110,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_3,NG,Coastal,NG_OCGT,2018,730
Stephens_Ranch_Wind_2,2018010100,0.0,48.57689,35.4611297,0.0,Stephens_Ranch_Wind_2,Wind,West,Wind_WT,2018,730
Leon_Creek_Peaking_2,2018010108,0.0,0.0,0.0,0.0,Leon_Creek_Peaking_2,NG,South,NG_OCGT,2018,730
Odessa_Ector_Generating_Station_1,2018010101,0.0,0.0,0.0,0.0,Odessa_Ector_Generating_Station_1,NG,West,NG_CCGT,2018,730
Callahan_Wind,2018010102,0.0,114.0,83.22,0.0,Callahan_Wind,Wind,West,Wind_WT,2018,730
Pyron_Wind_Farm,2018010111,0.0,249.0,181.77,0.0,Pyron_Wind_Farm,Wind,West,Wind_WT,2018,730
Loraine_Windpark_III,2018010109,0.0,25.5,18.615,0.0,Loraine_Windpark_III,Wind,West,Wind_WT,2018,730
Ray_Olinger_2,2018010109,0.0,0.0,0.0,0.0,Ray_Olinger_2,NG,Northeast,NG_ST,2018,730
Handley_3,2018010105,0.0,0.0,0.0,0.0,Handley_3,NG,Northeast,NG_ST,2018,730
Handley_3,2018010111,0.0,0.0,0.0,0.0,Handley_3,NG,Northeast,NG_ST,2018,730
Decker_Creek_2,2018010106,255703.7431,420.0,306.6,1450218.0,Decker_Creek_2,NG,South,NG_ST,2018,730
Sam_Rayburn_GT_2,2018010110,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_2,NG,South,NG_OCGT,2018,730
Mountain_Creek_6,2018010104,0.0,0.0,0.0,0.0,Mountain_Creek_6,NG,Northeast,NG_ST,2018,730
Sherbino_1_Wind,2018010108,0.0,150.0,109.5,0.0,Sherbino_1_Wind,Wind,West,Wind_WT,2018,730
Sam_Rayburn_GT_1,2018010105,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_1,NG,South,NG_OCGT,2018,730
Miami_Wind_G2,2018010104,0.0,144.3,105.339,0.0,Miami_Wind_G2,Wind,West,Wind_WT,2018,730
Bayou_Cogen_Plant,2018010110,93314.0089052,165.6,120.888,571800.24,Bayou_Cogen_Plant,NG,Coastal,NG_OCGT-CHP,2018,730
Bosque_County_CC_2,2018010102,0.0,0.0,0.0,0.0,Bosque_County_CC_2,NG,Northeast,NG_CCGT,2018,730
Panda_Sherman,2018010103,0.0,0.0,0.0,0.0,Panda_Sherman,NG,Northeast,NG_CCGT,2018,730
Notrees_Wind_Farm_2,2018010101,0.0,60.0,43.8,0.0,Notrees_Wind_Farm_2,Wind,West,Wind_WT,2018,730
T_H_Wharton_GT_54,2018010106,0.0,0.0,0.0,0.0,T_H_Wharton_GT_54,NG,Coastal,NG_OCGT,2018,730
R_W_Miller_4,2018010109,0.0,0.0,0.0,0.0,R_W_Miller_4,NG,Northeast,NG_OCGT,2018,730
Sweetwater_Wind_2A,2018010106,0.0,15.9,11.607,0.0,Sweetwater_Wind_2A,Wind,West,Wind_WT,2018,730
Roscoe_Wind_Farm,2018010101,0.0,209.0,152.57,0.0,Roscoe_Wind_Farm,Wind,West,Wind_WT,2018,730
V_H_Braunig_3,2018010102,0.0,0.0,0.0,0.0,V_H_Braunig_3,NG,South,NG_ST,2018,730
Twin_Oaks_2,2018010107,0.0,0.0,0.0,0.0,Twin_Oaks_2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Texas_Gulf_Sulphur_(New_Gulf),2018010110,0.0,0.0,0.0,0.0,Texas_Gulf_Sulphur_(New_Gulf),NG,Coastal,NG_OCGT-CHP,2018,730
ExTex_La_Porte_Power_Station_AirPro_4,2018010106,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_4,NG,Coastal,NG_OCGT,2018,730
Longhorn_Wind_North_U2,2018010104,0.0,100.0,73.0,0.0,Longhorn_Wind_North_U2,Wind,West,Wind_WT,2018,730
Pearsall_2,2018010110,0.0,0.0,0.0,0.0,Pearsall_2,NG,South,NG_ST,2018,730
Langford_Wind_Power,2018010111,0.0,155.0,113.15,0.0,Langford_Wind_Power,Wind,West,Wind_WT,2018,730
Jumbo_Road_Wind_1,2018010103,0.0,146.2,106.726,0.0,Jumbo_Road_Wind_1,Wind,West,Wind_WT,2018,730
Permian_Basin_1,2018010104,0.0,0.0,0.0,0.0,Permian_Basin_1,NG,West,NG_OCGT,2018,730
Tenaska_Gateway_Station,2018010106,0.0,0.0,0.0,0.0,Tenaska_Gateway_Station,NG,Northeast,NG_CCGT,2018,730
Channel_Energy_Center,2018010104,359647.101125,686.6,501.218,2370761.14,Channel_Energy_Center,NG,Coastal,NG_CCGT-CHP,2018,730
Sweetwater_Wind_4-5,2018010107,0.0,0.0,0.0,0.0,Sweetwater_Wind_4-5,Wind,West,Wind_WT,2018,730
Sand_Hill_Energy_Center_GT_4,2018010106,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_4,NG,South,NG_OCGT,2018,730
Pearsall_IC_Engine_Plant_C,2018010110,0.0,0.0,0.0,0.0,Pearsall_IC_Engine_Plant_C,NG,South,NG_IC,2018,730
Greenville_Powerlane_IC3,2018010108,0.0,0.0,0.0,0.0,Greenville_Powerlane_IC3,NG,Northeast,NG_IC,2018,730
Sand_Hill_Energy_Center_GT_7,2018010109,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_7,NG,South,NG_OCGT,2018,730
Houston_Chemical_Complex_Battleground,2018010105,28365.5056763,52.6,38.398,181622.54,Houston_Chemical_Complex_Battleground,NG,Coastal,NG_CCGT-CHP,2018,730
Midlothian_2,2018010104,0.0,0.0,0.0,0.0,Midlothian_2,NG,Northeast,NG_CCGT,2018,730
Colorado_Bend_Energy_Center_1,2018010103,98081.3253658,233.0,170.09,804525.7,Colorado_Bend_Energy_Center_1,NG,Coastal,NG_CCGT,2018,730
Panther_Creek_3,2018010111,0.0,199.5,145.635,0.0,Panther_Creek_3,Wind,West,Wind_WT,2018,730
Midlothian_1,2018010107,0.0,0.0,0.0,0.0,Midlothian_1,NG,Northeast,NG_CCGT,2018,730
R_W_Miller_4,2018010103,0.0,0.0,0.0,0.0,R_W_Miller_4,NG,Northeast,NG_OCGT,2018,730
Pecos_Wind_(Woodward_1),2018010101,0.0,82.5,60.225,0.0,Pecos_Wind_(Woodward_1),Wind,West,Wind_WT,2018,730
Anacacho_Wind,2018010109,0.0,99.8,72.854,0.0,Anacacho_Wind,Wind,South,Wind_WT,2018,730
Panther_Creek_2,2018010110,0.0,115.5,84.315,0.0,Panther_Creek_2,Wind,West,Wind_WT,2018,730
Stanton_Wind_Energy,2018010109,0.0,120.0,87.6,0.0,Stanton_Wind_Energy,Wind,West,Wind_WT,2018,730
Big_Brown_2,2018010107,0.0,0.0,0.0,0.0,Big_Brown_2,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Nueces_Bay_8,2018010101,295742.505838,633.0,462.09,2185685.7,Nueces_Bay_8,NG,South,NG_CCGT,2018,730
Sweetwater_Wind_1,2018010106,0.0,36.6,26.718,0.0,Sweetwater_Wind_1,Wind,West,Wind_WT,2018,730
Houston_Chemical_Complex_Battleground,2018010103,28365.5056763,52.6,38.398,181622.54,Houston_Chemical_Complex_Battleground,NG,Coastal,NG_CCGT-CHP,2018,730
Callahan_Wind,2018010109,0.0,114.0,83.22,0.0,Callahan_Wind,Wind,West,Wind_WT,2018,730
Sandy_Creek_1,2018010110,0.0,0.0,0.0,0.0,Sandy_Creek_1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Ray_Olinger_2,2018010102,0.0,0.0,0.0,0.0,Ray_Olinger_2,NG,Northeast,NG_ST,2018,730
Horse_Hollow_Wind_3,2018010101,0.0,208.0,151.84,0.0,Horse_Hollow_Wind_3,Wind,West,Wind_WT,2018,730
Monticello_U1,2018010108,0.0,0.0,0.0,0.0,Monticello_U1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Blue_Summit_Wind_6,2018010101,0.0,126.4,92.272,0.0,Blue_Summit_Wind_6,Wind,West,Wind_WT,2018,730
Sam_Rayburn_GT_2,2018010101,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_2,NG,South,NG_OCGT,2018,730
Powerlane_Plant_2,2018010111,0.0,0.0,0.0,0.0,Powerlane_Plant_2,NG,Northeast,NG_ST,2018,730
Loraine_Windpark_III,2018010104,0.0,25.5,18.615,0.0,Loraine_Windpark_III,Wind,West,Wind_WT,2018,730
Goldthwaite_Wind_1,2018010105,0.0,148.6,108.478,0.0,Goldthwaite_Wind_1,Wind,Northeast,Wind_WT,2018,730
Hydro_South_LZ,2018010110,0.0,67.7,49.421,85992.54,Hydro_South_LZ,Water,South,Hydro_HYDRO,2018,730
ExTex_La_Porte_Power_Station_AirPro_4,2018010109,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_4,NG,Coastal,NG_OCGT,2018,730
Ingleside_Cogeneration,2018010108,217251.277415,478.4,349.232,1651867.36,Ingleside_Cogeneration,NG,South,NG_CCGT-CHP,2018,730
Panda_Sherman,2018010102,0.0,0.0,0.0,0.0,Panda_Sherman,NG,Northeast,NG_CCGT,2018,730
"Barilla_Solar_(FS,_Pecos)",2018010105,0.0,0.0,0.0,0.0,"Barilla_Solar_(FS,_Pecos)",Solar,West,Solar_PV,2018,730
Decker_Creek_2,2018010103,255703.7431,420.0,306.6,1450218.0,Decker_Creek_2,NG,South,NG_ST,2018,730
