generation_project,timestamp,DispatchEmissions_tCO2_per_typical_yr,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,gen_dbid,gen_energy_source,gen_load_zone,gen_tech,period,tp_weight_in_year_hrs
Stephens_Ranch_Wind_2,2018010108,0.0,165.0,120.45,0.0,Stephens_Ranch_Wind_2,Wind,West,Wind_WT,2018,730
Morgan_Creek_2,2018010110,0.0,0.0,0.0,0.0,Morgan_Creek_2,NG,West,NG_OCGT,2018,730
Odessa_Ector_Generating_Station_1,2018010109,0.0,0.0,0.0,0.0,Odessa_Ector_Generating_Station_1,NG,West,NG_CCGT,2018,730
Stephens_Ranch_Wind_1,2018010111,0.0,211.2,154.176,0.0,Stephens_Ranch_Wind_1,Wind,West,Wind_WT,2018,730
Rio_Nogales_1,2018010100,358715.790334,785.0,573.05,2710526.5,Rio_Nogales_1,NG,South,NG_CCGT,2018,730
OCI_Alamo_4_Solar_(Bracketville),2018010107,0.0,37.6,27.448,9881.28,OCI_Alamo_4_Solar_(Bracketville),Solar,South,Solar_PV,2018,730
Blue_Summit_Wind_6,2018010105,0.0,126.4,92.272,0.0,Blue_Summit_Wind_6,Wind,West,Wind_WT,2018,730
Green_Mountain_Wind_(Brazos)_U1,2018010109,0.0,99.0,72.27,0.0,Green_Mountain_Wind_(Brazos)_U1,Wind,West,Wind_WT,2018,730
Harbor_Wind,2018010105,0.0,9.0,6.57,0.0,Harbor_Wind,Wind-C,South,Wind-C_WT,2018,730
Powerlane_Plant_2,2018010102,0.0,0.0,0.0,0.0,Powerlane_Plant_2,NG,Northeast,NG_ST,2018,730
Sherbino_1_Wind,2018010100,0.0,150.0,109.5,0.0,Sherbino_1_Wind,Wind,West,Wind_WT,2018,730
Fayette_Power_Project_3,2018010105,0.0,0.0,0.0,0.0,Fayette_Power_Project_3,Coal-Sub,South,Coal-Sub_ST,2018,730
Desert_Sky_Wind_Farm_1,2018010104,0.0,84.0,61.32,0.0,Desert_Sky_Wind_Farm_1,Wind,West,Wind_WT,2018,730
Lamar_Power_Project_1,2018010107,0.0,0.0,0.0,0.0,Lamar_Power_Project_1,NG,Northeast,NG_CCGT,2018,730
Bosque_County_CC_2,2018010110,0.0,0.0,0.0,0.0,Bosque_County_CC_2,NG,Northeast,NG_CCGT,2018,730
Penascal_Wind_3,2018010102,0.0,100.8,73.584,0.0,Penascal_Wind_3,Wind-C,South,Wind-C_WT,2018,730
Oak_Grove_SES_Unit_1,2018010110,0.0,0.0,0.0,0.0,Oak_Grove_SES_Unit_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Notrees_Wind_Farm_2,2018010109,0.0,0.0,0.0,0.0,Notrees_Wind_Farm_2,Wind,West,Wind_WT,2018,730
Bosque_County_CC_1,2018010105,0.0,0.0,0.0,0.0,Bosque_County_CC_1,NG,Northeast,NG_CCGT,2018,730
Notrees_Wind_Farm_1,2018010106,0.0,0.0,0.0,0.0,Notrees_Wind_Farm_1,Wind,West,Wind_WT,2018,730
J_T_Deely_1,2018010105,0.0,0.0,0.0,0.0,J_T_Deely_1,Coal-Sub,South,Coal-Sub_ST,2018,730
Sweetwater_Wind_1,2018010103,0.0,36.6,26.718,0.0,Sweetwater_Wind_1,Wind,West,Wind_WT,2018,730
South_Texas_U2,2018010106,0.0,1295.0,945.35,1257315.5,South_Texas_U2,Uranium,South,Uranium_ST,2018,730
Mountain_Creek_8,2018010111,0.0,0.0,0.0,0.0,Mountain_Creek_8,NG,Northeast,NG_ST,2018,730
V_H_Braunig_3,2018010110,0.0,0.0,0.0,0.0,V_H_Braunig_3,NG,South,NG_ST,2018,730
R_W_Miller_1,2018010111,0.0,0.0,0.0,0.0,R_W_Miller_1,NG,Northeast,NG_ST,2018,730
Sand_Hill_Energy_Center_GT_1,2018010110,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_1,NG,South,NG_OCGT,2018,730
Logan's_Gap_Wind_I_U2,2018010111,0.0,106.3,77.599,0.0,Logan's_Gap_Wind_I_U2,Wind,Northeast,Wind_WT,2018,730
Quail_Run_Energy_1,2018010106,0.0,0.0,0.0,0.0,Quail_Run_Energy_1,NG,West,NG_CCGT,2018,730
Langford_Wind_Power,2018010101,0.0,155.0,113.15,0.0,Langford_Wind_Power,Wind,West,Wind_WT,2018,730
Buffalo_Gap_Wind_Farm_2_2,2018010101,0.0,117.0,85.41,0.0,Buffalo_Gap_Wind_Farm_2_2,Wind,West,Wind_WT,2018,730
WKN_Mozart_Wind,2018010107,0.0,30.0,21.9,0.0,WKN_Mozart_Wind,Wind,West,Wind_WT,2018,730
Greenville_Powerlane_IC3,2018010100,0.0,0.0,0.0,0.0,Greenville_Powerlane_IC3,NG,Northeast,NG_IC,2018,730
Sand_Hill_Energy_Center_GT_7,2018010101,26380.771755,47.0,34.31,162286.3,Sand_Hill_Energy_Center_GT_7,NG,South,NG_OCGT,2018,730
Mesquite_Creek_Wind_1,2018010110,0.0,105.6,77.088,0.0,Mesquite_Creek_Wind_1,Wind,West,Wind_WT,2018,730
Green_Power_2,2018010104,0.0,0.0,0.0,0.0,Green_Power_2,NG,Coastal,NG_CCGT-CHP,2018,730
King_Mountain_Wind_NE,2018010104,0.0,79.3,57.889,0.0,King_Mountain_Wind_NE,Wind,West,Wind_WT,2018,730
Anacacho_Wind,2018010101,0.0,99.8,72.854,0.0,Anacacho_Wind,Wind,South,Wind_WT,2018,730
T_H_Wharton_3,2018010111,177915.694825,332.0,242.36,1146362.8,T_H_Wharton_3,NG,Coastal,NG_CCGT,2018,730
Tenaska_Frontier_Station,2018010102,365016.977105,880.0,642.4,3038552.0,Tenaska_Frontier_Station,NG,Coastal,NG_CCGT,2018,730
Capricorn_Ridge_Wind_4,2018010100,0.0,112.5,82.125,0.0,Capricorn_Ridge_Wind_4,Wind,West,Wind_WT,2018,730
Trinity_Hills_Wind_1,2018010104,0.0,117.5,85.775,0.0,Trinity_Hills_Wind_1,Wind,Northeast,Wind_WT,2018,730
Sand_Hill_Energy_Center_GT_1,2018010101,0.0,0.0,0.0,0.0,Sand_Hill_Energy_Center_GT_1,NG,South,NG_OCGT,2018,730
Stryker_Creek_2,2018010108,0.0,0.0,0.0,0.0,Stryker_Creek_2,NG,Northeast,NG_ST,2018,730
Odessa_Ector_Generating_Station_1,2018010104,0.0,0.0,0.0,0.0,Odessa_Ector_Generating_Station_1,NG,West,NG_CCGT,2018,730
Callahan_Wind,2018010101,0.0,114.0,83.22,0.0,Callahan_Wind,Wind,West,Wind_WT,2018,730
W_A_Parish_1,2018010105,0.0,0.0,0.0,0.0,W_A_Parish_1,NG,Coastal,NG_ST,2018,730
OCI_Alamo_4_Solar_(Bracketville),2018010100,0.0,37.6,27.448,9881.28,OCI_Alamo_4_Solar_(Bracketville),Solar,South,Solar_PV,2018,730
Blue_Summit_Wind_6,2018010100,0.0,126.4,92.272,0.0,Blue_Summit_Wind_6,Wind,West,Wind_WT,2018,730
Ray_Olinger_2,2018010110,0.0,0.0,0.0,0.0,Ray_Olinger_2,NG,Northeast,NG_ST,2018,730
Decker_Creek_G2,2018010105,0.0,0.0,0.0,0.0,Decker_Creek_G2,NG,South,NG_OCGT,2018,730
Tenaska_Kiamichi_Station_1,2018010104,0.0,0.0,0.0,0.0,Tenaska_Kiamichi_Station_1,NG,Northeast,NG_CCGT,2018,730
Sam_Rayburn_GT_2,2018010109,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_2,NG,South,NG_OCGT,2018,730
Mountain_Creek_6,2018010109,0.0,0.0,0.0,0.0,Mountain_Creek_6,NG,Northeast,NG_ST,2018,730
Sherbino_1_Wind,2018010107,0.0,150.0,109.5,0.0,Sherbino_1_Wind,Wind,West,Wind_WT,2018,730
Sam_Rayburn_GT_1,2018010106,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_1,NG,South,NG_OCGT,2018,730
Miami_Wind_G2,2018010101,0.0,0.0,0.0,0.0,Miami_Wind_G2,Wind,West,Wind_WT,2018,730
Bayou_Cogen_Plant,2018010109,93314.0089052,165.6,120.888,571800.24,Bayou_Cogen_Plant,NG,Coastal,NG_OCGT-CHP,2018,730
Green_Pastures_Wind_2,2018010110,0.0,150.0,109.5,0.0,Green_Pastures_Wind_2,Wind,West,Wind_WT,2018,730
Penascal_Wind_3,2018010103,0.0,100.8,73.584,0.0,Penascal_Wind_3,Wind-C,South,Wind-C_WT,2018,730
Sand_Hill_Energy_Center_GT_1,2018010108,26380.771755,47.0,34.31,162286.3,Sand_Hill_Energy_Center_GT_1,NG,South,NG_OCGT,2018,730
Notrees_Wind_Farm_2,2018010100,0.0,60.0,43.8,0.0,Notrees_Wind_Farm_2,Wind,West,Wind_WT,2018,730
T_H_Wharton_GT_54,2018010105,0.0,0.0,0.0,0.0,T_H_Wharton_GT_54,NG,Coastal,NG_OCGT,2018,730
Paris_Energy_Center_1,2018010107,0.0,0.0,0.0,0.0,Paris_Energy_Center_1,NG,Northeast,NG_CCGT,2018,730
Notrees_Wind_Farm_1,2018010111,0.0,0.0,0.0,0.0,Notrees_Wind_Farm_1,Wind,West,Wind_WT,2018,730
Sweetwater_Wind_2A,2018010105,0.0,15.9,11.607,0.0,Sweetwater_Wind_2A,Wind,West,Wind_WT,2018,730
Webberville_Solar,2018010103,0.0,26.7,19.491,7016.76,Webberville_Solar,Solar,South,Solar_PV,2018,730
Roscoe_Wind_Farm,2018010102,0.0,209.0,152.57,0.0,Roscoe_Wind_Farm,Wind,West,Wind_WT,2018,730
V_H_Braunig_3,2018010103,272171.918978,412.0,300.76,1422594.8,V_H_Braunig_3,NG,South,NG_ST,2018,730
Twin_Oaks_2,2018010108,0.0,0.0,0.0,0.0,Twin_Oaks_2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Permian_Basin_3,2018010103,0.0,0.0,0.0,0.0,Permian_Basin_3,NG,West,NG_OCGT,2018,730
R_W_Miller_1,2018010110,0.0,0.0,0.0,0.0,R_W_Miller_1,NG,Northeast,NG_ST,2018,730
ExTex_La_Porte_Power_Station_AirPro_4,2018010105,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_4,NG,Coastal,NG_OCGT,2018,730
Longhorn_Wind_North_U2,2018010103,0.0,100.0,73.0,0.0,Longhorn_Wind_North_U2,Wind,West,Wind_WT,2018,730
Pearsall_2,2018010111,18108.057456,22.0,16.06,75963.8,Pearsall_2,NG,South,NG_ST,2018,730
Quail_Run_Energy_1,2018010111,0.0,0.0,0.0,0.0,Quail_Run_Energy_1,NG,West,NG_CCGT,2018,730
Permian_Basin_1,2018010109,0.0,0.0,0.0,0.0,Permian_Basin_1,NG,West,NG_OCGT,2018,730
Nacogdoches_Power,2018010102,0.0,0.0,0.0,0.0,Nacogdoches_Power,Biomass,Northeast,Biomass_ST,2018,730
Tenaska_Gateway_Station,2018010105,0.0,0.0,0.0,0.0,Tenaska_Gateway_Station,NG,Northeast,NG_CCGT,2018,730
Equistar_Corpus_Christi,2018010102,5790.03718028,12.0,8.76,41434.8,Equistar_Corpus_Christi,NG,South,NG_OCGT-CHP,2018,730
Sweetwater_Wind_4-5,2018010110,0.0,79.2,57.816,0.0,Sweetwater_Wind_4-5,Wind,West,Wind_WT,2018,730
Buffalo_Gap_Wind_Farm_2_2,2018010110,0.0,117.0,85.41,0.0,Buffalo_Gap_Wind_Farm_2_2,Wind,West,Wind_WT,2018,730
Magic_Valley_Station,2018010110,278709.979009,670.2,489.246,2314133.58,Magic_Valley_Station,NG,South,NG_CCGT,2018,730
Pearsall_IC_Engine_Plant_C,2018010109,28132.0324177,50.6,36.938,174716.74,Pearsall_IC_Engine_Plant_C,NG,South,NG_IC,2018,730
Greenville_Powerlane_IC3,2018010109,0.0,0.0,0.0,0.0,Greenville_Powerlane_IC3,NG,Northeast,NG_IC,2018,730
Sand_Hill_Energy_Center_GT_7,2018010110,26380.771755,47.0,34.31,162286.3,Sand_Hill_Energy_Center_GT_7,NG,South,NG_OCGT,2018,730
Channelview_Cogen_Plant,2018010100,323235.441558,861.0,628.53,2972946.9,Channelview_Cogen_Plant,NG,Coastal,NG_CCGT-CHP,2018,730
Midlothian_2,2018010103,0.0,0.0,0.0,0.0,Midlothian_2,NG,Northeast,NG_CCGT,2018,730
Colorado_Bend_Energy_Center_1,2018010104,98081.3253658,233.0,170.09,804525.7,Colorado_Bend_Energy_Center_1,NG,Coastal,NG_CCGT,2018,730
South_Trent_Wind_Farm,2018010100,0.0,98.2,71.686,0.0,South_Trent_Wind_Farm,Wind,West,Wind_WT,2018,730
Midlothian_1,2018010108,0.0,0.0,0.0,0.0,Midlothian_1,NG,Northeast,NG_CCGT,2018,730
Pecos_Wind_(Woodward_1),2018010102,0.0,82.5,60.225,0.0,Pecos_Wind_(Woodward_1),Wind,West,Wind_WT,2018,730
Stanton_Wind_Energy,2018010108,0.0,120.0,87.6,0.0,Stanton_Wind_Energy,Wind,West,Wind_WT,2018,730
Pasadena_Cogeneration,2018010101,318868.717562,743.6,542.828,2567576.44,Pasadena_Cogeneration,NG,Coastal,NG_CCGT-CHP,2018,730
Sweetwater_Wind_4-4A,2018010107,0.0,117.8,85.994,0.0,Sweetwater_Wind_4-4A,Wind,West,Wind_WT,2018,730
Big_Brown_2,2018010108,0.0,0.0,0.0,0.0,Big_Brown_2,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Capricorn_Ridge_Wind_4,2018010109,0.0,112.5,82.125,0.0,Capricorn_Ridge_Wind_4,Wind,West,Wind_WT,2018,730
ExTex_La_Porte_Power_Station_AirPro_3,2018010109,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_3,NG,Coastal,NG_OCGT,2018,730
B_M_Davis_1,2018010100,196690.968918,330.0,240.9,1139457.0,B_M_Davis_1,NG,South,NG_ST,2018,730
Callahan_Wind,2018010104,0.0,114.0,83.22,0.0,Callahan_Wind,Wind,West,Wind_WT,2018,730
Sandy_Creek_1,2018010107,0.0,0.0,0.0,0.0,Sandy_Creek_1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Ray_Olinger_2,2018010103,0.0,0.0,0.0,0.0,Ray_Olinger_2,NG,Northeast,NG_ST,2018,730
Horse_Hollow_Wind_3,2018010102,0.0,208.0,151.84,0.0,Horse_Hollow_Wind_3,Wind,West,Wind_WT,2018,730
Leon_Creek_Peaking_3,2018010111,25819.478739,46.0,33.58,158833.4,Leon_Creek_Peaking_3,NG,South,NG_OCGT,2018,730
Longhorn_Wind_North_U1,2018010111,0.0,0.0,0.0,0.0,Longhorn_Wind_North_U1,Wind,West,Wind_WT,2018,730
Sweetwater_Wind_3B,2018010104,0.0,100.5,73.365,0.0,Sweetwater_Wind_3B,Wind,West,Wind_WT,2018,730
Inadale_Wind,2018010104,0.0,196.6,143.518,0.0,Inadale_Wind,Wind,West,Wind_WT,2018,730
Sam_Rayburn_GT_2,2018010100,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_2,NG,South,NG_OCGT,2018,730
Winchester_Power_Park_3,2018010108,0.0,0.0,0.0,0.0,Winchester_Power_Park_3,NG,South,NG_OCGT,2018,730
Goldthwaite_Wind_1,2018010106,0.0,148.6,108.478,0.0,Goldthwaite_Wind_1,Wind,Northeast,Wind_WT,2018,730
Sam_Rayburn_GT_1,2018010111,0.0,0.0,0.0,0.0,Sam_Rayburn_GT_1,NG,South,NG_OCGT,2018,730
Trinity_Hills_Wind_1,2018010111,0.0,117.5,85.775,0.0,Trinity_Hills_Wind_1,Wind,Northeast,Wind_WT,2018,730
T_H_Wharton_GT_52,2018010111,0.0,0.0,0.0,0.0,T_H_Wharton_GT_52,NG,Coastal,NG_OCGT,2018,730
Ingleside_Cogeneration,2018010109,217251.277415,478.4,349.232,1651867.36,Ingleside_Cogeneration,NG,South,NG_CCGT-CHP,2018,730
Panda_Sherman,2018010101,0.0,0.0,0.0,0.0,Panda_Sherman,NG,Northeast,NG_CCGT,2018,730
"Barilla_Solar_(FS,_Pecos)",2018010100,0.0,0.0,0.0,0.0,"Barilla_Solar_(FS,_Pecos)",Solar,West,Solar_PV,2018,730
Paris_Energy_Center_1,2018010100,0.0,0.0,0.0,0.0,Paris_Energy_Center_1,NG,Northeast,NG_CCGT,2018,730
Pyron_Wind_Farm,2018010102,0.0,249.0,181.77,0.0,Pyron_Wind_Farm,Wind,West,Wind_WT,2018,730
San_Jacinto_SES_CTG_2,2018010101,62380.0707777,81.0,59.13,279684.9,San_Jacinto_SES_CTG_2,NG,Coastal,NG_OCGT,2018,730
Roscoe_Wind_Farm,2018010107,0.0,209.0,152.57,0.0,Roscoe_Wind_Farm,Wind,West,Wind_WT,2018,730
Gulf_Wind_I,2018010102,0.0,141.6,103.368,0.0,Gulf_Wind_I,Wind-C,South,Wind-C_WT,2018,730
Texas_Gulf_Sulphur_(New_Gulf),2018010107,0.0,0.0,0.0,0.0,Texas_Gulf_Sulphur_(New_Gulf),NG,Coastal,NG_OCGT-CHP,2018,730
Greens_Bayou_74,2018010100,0.0,0.0,0.0,0.0,Greens_Bayou_74,NG,Coastal,NG_OCGT,2018,730
Wolf_Ridge_Wind,2018010110,0.0,112.5,82.125,0.0,Wolf_Ridge_Wind,Wind,Northeast,Wind_WT,2018,730
Pearsall_2,2018010104,18108.057456,22.0,16.06,75963.8,Pearsall_2,NG,South,NG_ST,2018,730
Los_Vientos_Wind_III,2018010101,0.0,200.0,146.0,0.0,Los_Vientos_Wind_III,Wind,South,Wind_WT,2018,730
Permian_Basin_1,2018010102,0.0,0.0,0.0,0.0,Permian_Basin_1,NG,West,NG_OCGT,2018,730
Sherbino_2_Wind,2018010106,0.0,147.5,107.675,0.0,Sherbino_2_Wind,Wind,West,Wind_WT,2018,730
Buffalo_Gap_Wind_Farm_2_1,2018010104,0.0,115.5,84.315,0.0,Buffalo_Gap_Wind_Farm_2_1,Wind,West,Wind_WT,2018,730
Winchester_Power_Park_2,2018010106,0.0,0.0,0.0,0.0,Winchester_Power_Park_2,NG,South,NG_OCGT,2018,730
Pearsall_IC_Engine_Plant_C,2018010104,28132.0324177,50.6,36.938,174716.74,Pearsall_IC_Engine_Plant_C,NG,South,NG_IC,2018,730
Channelview_Cogen_Plant,2018010107,323235.441558,861.0,628.53,2972946.9,Channelview_Cogen_Plant,NG,Coastal,NG_CCGT-CHP,2018,730
Midlothian_2,2018010102,0.0,0.0,0.0,0.0,Midlothian_2,NG,Northeast,NG_CCGT,2018,730
South_Trent_Wind_Farm,2018010107,0.0,98.2,71.686,0.0,South_Trent_Wind_Farm,Wind,West,Wind_WT,2018,730
Decker_Creek_G3,2018010101,0.0,0.0,0.0,0.0,Decker_Creek_G3,NG,South,NG_OCGT,2018,730
Lost_Pines_1,2018010105,0.0,0.0,0.0,0.0,Lost_Pines_1,NG,South,NG_CCGT,2018,730
Pecos_Wind_(Woodward_1),2018010107,0.0,82.5,60.225,0.0,Pecos_Wind_(Woodward_1),Wind,West,Wind_WT,2018,730
ExTex_La_Porte_Power_Station_AirPro_1,2018010111,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_1,NG,Coastal,NG_OCGT,2018,730
Big_Brown_2,2018010105,0.0,0.0,0.0,0.0,Big_Brown_2,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
J_K_Spruce_1,2018010110,0.0,0.0,0.0,0.0,J_K_Spruce_1,Coal-Sub,South,Coal-Sub_ST,2018,730
Clear_Lake_Cogeneration_Ltd,2018010100,176891.337171,384.9,280.977,1329021.21,Clear_Lake_Cogeneration_Ltd,NG,Coastal,NG_CCGT-CHP,2018,730
Sweetwater_Wind_1,2018010105,0.0,36.6,26.718,0.0,Sweetwater_Wind_1,Wind,West,Wind_WT,2018,730
B_M_Davis_1,2018010109,196690.968918,330.0,240.9,1139457.0,B_M_Davis_1,NG,South,NG_ST,2018,730
Callahan_Wind,2018010111,0.0,114.0,83.22,0.0,Callahan_Wind,Wind,West,Wind_WT,2018,730
Blue_Summit_Wind_5,2018010105,0.0,9.0,6.57,0.0,Blue_Summit_Wind_5,Wind,West,Wind_WT,2018,730
Sandy_Creek_1,2018010100,0.0,0.0,0.0,0.0,Sandy_Creek_1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Lufkin_Biomass,2018010109,0.0,0.0,0.0,0.0,Lufkin_Biomass,Biomass,Northeast,Biomass_ST,2018,730
Horse_Hollow_Wind_3,2018010103,0.0,208.0,151.84,0.0,Horse_Hollow_Wind_3,Wind,West,Wind_WT,2018,730
Leon_Creek_Peaking_3,2018010104,25819.478739,46.0,33.58,158833.4,Leon_Creek_Peaking_3,NG,South,NG_OCGT,2018,730
Gregory_Power_Facility,2018010107,160145.262384,388.5,283.605,1341451.65,Gregory_Power_Facility,NG,South,NG_CCGT-CHP,2018,730
Inadale_Wind,2018010109,0.0,196.6,143.518,0.0,Inadale_Wind,Wind,West,Wind_WT,2018,730
Camp_Springs_Wind_2,2018010110,0.0,120.0,87.6,0.0,Camp_Springs_Wind_2,Wind,West,Wind_WT,2018,730
Miami_Wind_G1,2018010104,0.0,144.3,105.339,0.0,Miami_Wind_G1,Wind,West,Wind_WT,2018,730
Loraine_Windpark_III,2018010103,0.0,25.5,18.615,0.0,Loraine_Windpark_III,Wind,West,Wind_WT,2018,730
Freeport_Energy_Center,2018010111,28852.6050424,63.4,46.282,218913.86,Freeport_Energy_Center,NG,Coastal,NG_CCGT-CHP,2018,730
ExTex_La_Porte_Power_Station_AirPro_4,2018010110,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_4,NG,Coastal,NG_OCGT,2018,730
Ingleside_Cogeneration,2018010102,217251.277415,478.4,349.232,1651867.36,Ingleside_Cogeneration,NG,South,NG_CCGT-CHP,2018,730
Panda_Sherman,2018010108,0.0,0.0,0.0,0.0,Panda_Sherman,NG,Northeast,NG_CCGT,2018,730
Spinning_Spur_3_Wind_1,2018010111,0.0,96.0,70.08,0.0,Spinning_Spur_3_Wind_1,Wind,West,Wind_WT,2018,730
Lone_Star_Wind_1_(Mesquite),2018010111,0.0,200.0,146.0,0.0,Lone_Star_Wind_1_(Mesquite),Wind,Northeast,Wind_WT,2018,730
Green_Mountain_Wind_(Brazos)_U2,2018010111,0.0,61.0,44.53,0.0,Green_Mountain_Wind_(Brazos)_U2,Wind,West,Wind_WT,2018,730
Hidalgo_1,2018010104,186338.348381,458.0,334.34,1581428.2,Hidalgo_1,NG,South,NG_CCGT,2018,730
W_A_Parish_5,2018010101,0.0,0.0,0.0,0.0,W_A_Parish_5,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
Decker_Creek_2,2018010107,255703.7431,420.0,306.6,1450218.0,Decker_Creek_2,NG,South,NG_ST,2018,730
Twin_Oaks_2,2018010106,0.0,0.0,0.0,0.0,Twin_Oaks_2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Wolf_Ridge_Wind,2018010101,0.0,112.5,82.125,0.0,Wolf_Ridge_Wind,Wind,Northeast,Wind_WT,2018,730
Cedar_Bayou_2,2018010106,436692.494481,749.0,546.77,2586222.1,Cedar_Bayou_2,NG,Coastal,NG_ST,2018,730
Monticello_U3,2018010105,0.0,0.0,0.0,0.0,Monticello_U3,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
San_Antonio_Area_LFG,2018010102,0.0,26.8,19.564,48714.36,San_Antonio_Area_LFG,Biogas,South,Biogas_IC,2018,730
Bull_Creek_Wind_Plant_U1,2018010105,0.0,88.0,64.24,0.0,Bull_Creek_Wind_Plant_U1,Wind,West,Wind_WT,2018,730
Hays_Energy_Facility_1,2018010100,388031.657386,882.0,643.86,3045457.8,Hays_Energy_Facility_1,NG,South,NG_CCGT,2018,730
Blue_Summit_Wind_5,2018010100,0.0,9.0,6.57,0.0,Blue_Summit_Wind_5,Wind,West,Wind_WT,2018,730
Decker_Creek_G3,2018010110,0.0,0.0,0.0,0.0,Decker_Creek_G3,NG,South,NG_OCGT,2018,730
Hydro_North_LZ,2018010102,0.0,0.0,0.0,0.0,Hydro_North_LZ,Water,Northeast,Hydro_HYDRO,2018,730
Jack_County_Generation_Facility_1,2018010110,0.0,0.0,0.0,0.0,Jack_County_Generation_Facility_1,NG,Northeast,NG_CCGT,2018,730
Panda_Temple_II_CTG2,2018010102,0.0,0.0,0.0,0.0,Panda_Temple_II_CTG2,NG,Northeast,NG_CCGT,2018,730
T_H_Wharton_3,2018010101,0.0,0.0,0.0,0.0,T_H_Wharton_3,NG,Coastal,NG_CCGT,2018,730
Jack_County_Generation_Facility_2,2018010105,0.0,0.0,0.0,0.0,Jack_County_Generation_Facility_2,NG,Northeast,NG_CCGT,2018,730
Clear_Lake_Cogeneration_Ltd,2018010107,176891.337171,384.9,280.977,1329021.21,Clear_Lake_Cogeneration_Ltd,NG,Coastal,NG_CCGT-CHP,2018,730
Martin_Lake_3,2018010102,0.0,0.0,0.0,0.0,Martin_Lake_3,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Hydro_RCEC_LZ,2018010101,0.0,0.0,0.0,0.0,Hydro_RCEC_LZ,Water,Northeast,Hydro_HYDRO,2018,730
Nacogdoches_Power,2018010100,0.0,0.0,0.0,0.0,Nacogdoches_Power,Biomass,Northeast,Biomass_ST,2018,730
Greens_Bayou_83,2018010106,0.0,0.0,0.0,0.0,Greens_Bayou_83,NG,Coastal,NG_OCGT,2018,730
Tenaska_Gateway_Station,2018010110,0.0,0.0,0.0,0.0,Tenaska_Gateway_Station,NG,Northeast,NG_CCGT,2018,730
Sandy_Creek_1,2018010105,0.0,0.0,0.0,0.0,Sandy_Creek_1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Cedro_Hill_Wind_2,2018010111,0.0,75.0,54.75,0.0,Cedro_Hill_Wind_2,Wind,South,Wind_WT,2018,730
Lufkin_Biomass,2018010100,0.0,0.0,0.0,0.0,Lufkin_Biomass,Biomass,Northeast,Biomass_ST,2018,730
Cedro_Hill_Wind_1,2018010108,0.0,75.0,54.75,0.0,Cedro_Hill_Wind_1,Wind,South,Wind_WT,2018,730
Camp_Springs_Wind_2,2018010111,0.0,120.0,87.6,0.0,Camp_Springs_Wind_2,Wind,West,Wind_WT,2018,730
Miami_Wind_G1,2018010111,0.0,144.3,105.339,0.0,Miami_Wind_G1,Wind,West,Wind_WT,2018,730
Panhandle_Wind_1_U1,2018010102,0.0,0.0,0.0,0.0,Panhandle_Wind_1_U1,Wind,West,Wind_WT,2018,730
Papalote_Creek_Wind_Farm_II,2018010110,0.0,200.1,146.073,0.0,Papalote_Creek_Wind_Farm_II,Wind-C,South,Wind-C_WT,2018,730
Freeport_Energy_Center,2018010102,28852.6050424,63.4,46.282,218913.86,Freeport_Energy_Center,NG,Coastal,NG_CCGT-CHP,2018,730
Sim_Gideon_3,2018010111,219481.944869,336.0,245.28,1160174.4,Sim_Gideon_3,NG,South,NG_ST,2018,730
Ingleside_Cogeneration,2018010103,217251.277415,478.4,349.232,1651867.36,Ingleside_Cogeneration,NG,South,NG_CCGT-CHP,2018,730
Winchester_Power_Park_2,2018010100,0.0,0.0,0.0,0.0,Winchester_Power_Park_2,NG,South,NG_OCGT,2018,730
Spinning_Spur_3_Wind_1,2018010106,0.0,96.0,70.08,0.0,Spinning_Spur_3_Wind_1,Wind,West,Wind_WT,2018,730
Guadalupe_Generating_Station_1,2018010102,416044.472598,986.0,719.78,3404559.4,Guadalupe_Generating_Station_1,NG,South,NG_CCGT,2018,730
W_A_Parish_2,2018010105,0.0,0.0,0.0,0.0,W_A_Parish_2,NG,Coastal,NG_ST,2018,730
Green_Mountain_Wind_(Brazos)_U2,2018010106,0.0,61.0,44.53,0.0,Green_Mountain_Wind_(Brazos)_U2,Wind,West,Wind_WT,2018,730
